"Notes"	"County"	"County Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Greenlee County, AZ"	"04011"	"100+ years"	"100+"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"100+ years"	"100+"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"100+ years"	"100+"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"100+ years"	"100+"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"100+ years"	"100+"	"2020 "	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"100+ years"	"100+"	"2020 "	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"1999"	"1999"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2000"	"2000"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2000"	"2000"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2002"	"2002"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2003"	"2003"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2003"	"2003"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2004"	"2004"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2004"	"2004"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2005"	"2005"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2006"	"2006"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2006"	"2006"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2008"	"2008"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2008"	"2008"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2009"	"2009"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2009"	"2009"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2010"	"2010"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2010"	"2010"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2011"	"2011"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2012"	"2012"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2014"	"2014"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2014"	"2014"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2015"	"2015"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2015"	"2015"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2016"	"2016"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2016"	"2016"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2017"	"2017"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2017"	"2017"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2020 "	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Greenlee County, AZ"	"04011"	"Not Stated"	"NS"	"2020 "	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"1999"	"1999"	"Female"	"F"	0	87	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"1999"	"1999"	"Male"	"M"	0	104	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2000"	"2000"	"Female"	"F"	0	86	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2000"	"2000"	"Male"	"M"	0	104	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2001"	"2001"	"Female"	"F"	0	78	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2001"	"2001"	"Male"	"M"	0	109	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2002"	"2002"	"Female"	"F"	0	111	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2002"	"2002"	"Male"	"M"	0	106	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2003"	"2003"	"Female"	"F"	0	103	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2003"	"2003"	"Male"	"M"	0	109	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2004"	"2004"	"Female"	"F"	0	110	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2004"	"2004"	"Male"	"M"	0	117	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2005"	"2005"	"Female"	"F"	0	102	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2005"	"2005"	"Male"	"M"	0	116	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2006"	"2006"	"Female"	"F"	0	111	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2006"	"2006"	"Male"	"M"	0	117	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2007"	"2007"	"Female"	"F"	0	108	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2007"	"2007"	"Male"	"M"	0	105	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2008"	"2008"	"Female"	"F"	0	102	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2008"	"2008"	"Male"	"M"	0	111	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2009"	"2009"	"Female"	"F"	0	89	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2009"	"2009"	"Male"	"M"	0	95	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2010"	"2010"	"Female"	"F"	0	86	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2010"	"2010"	"Male"	"M"	0	92	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2011"	"2011"	"Female"	"F"	0	84	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2011"	"2011"	"Male"	"M"	0	95	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2012"	"2012"	"Female"	"F"	0	76	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2012"	"2012"	"Male"	"M"	0	86	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2013"	"2013"	"Female"	"F"	0	87	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2013"	"2013"	"Male"	"M"	0	96	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2014"	"2014"	"Female"	"F"	0	102	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2014"	"2014"	"Male"	"M"	0	111	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2015"	"2015"	"Female"	"F"	0	98	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2015"	"2015"	"Male"	"M"	0	108	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2016"	"2016"	"Female"	"F"	0	98	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2016"	"2016"	"Male"	"M"	0	109	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2017"	"2017"	"Female"	"F"	0	100	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2017"	"2017"	"Male"	"M"	0	112	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	99	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	110	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	91	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	101	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2020 "	"2020"	"Female"	"F"	0	91	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"< 1 year"	"1"	"2020 "	"2020"	"Male"	"M"	0	99	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"1999"	"1999"	"Female"	"F"	0	371	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"1999"	"1999"	"Male"	"M"	0	406	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2000"	"2000"	"Female"	"F"	0	367	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2000"	"2000"	"Male"	"M"	0	405	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2001"	"2001"	"Female"	"F"	0	350	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2001"	"2001"	"Male"	"M"	0	381	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2002"	"2002"	"Female"	"F"	0	345	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2002"	"2002"	"Male"	"M"	0	378	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2003"	"2003"	"Female"	"F"	0	338	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2003"	"2003"	"Male"	"M"	0	416	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2004"	"2004"	"Female"	"F"	0	356	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2004"	"2004"	"Male"	"M"	0	448	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2005"	"2005"	"Female"	"F"	0	387	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2005"	"2005"	"Male"	"M"	0	453	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2006"	"2006"	"Female"	"F"	0	388	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2006"	"2006"	"Male"	"M"	0	448	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2007"	"2007"	"Female"	"F"	0	400	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2007"	"2007"	"Male"	"M"	0	462	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2008"	"2008"	"Female"	"F"	0	390	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2008"	"2008"	"Male"	"M"	0	451	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2009"	"2009"	"Female"	"F"	0	389	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2009"	"2009"	"Male"	"M"	0	452	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2010"	"2010"	"Female"	"F"	0	397	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2010"	"2010"	"Male"	"M"	0	453	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2011"	"2011"	"Female"	"F"	0	436	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2011"	"2011"	"Male"	"M"	0	422	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2012"	"2012"	"Female"	"F"	0	356	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2012"	"2012"	"Male"	"M"	0	398	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2013"	"2013"	"Female"	"F"	0	323	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2013"	"2013"	"Male"	"M"	0	392	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2014"	"2014"	"Female"	"F"	0	329	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2014"	"2014"	"Male"	"M"	0	380	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2015"	"2015"	"Female"	"F"	0	335	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2015"	"2015"	"Male"	"M"	0	386	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2016"	"2016"	"Female"	"F"	0	387	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2016"	"2016"	"Male"	"M"	0	408	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2017"	"2017"	"Female"	"F"	0	398	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2017"	"2017"	"Male"	"M"	0	395	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	393	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	400	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	377	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	401	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2020 "	"2020"	"Female"	"F"	0	373	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"1-4 years"	"1-4"	"2020 "	"2020"	"Male"	"M"	0	340	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"1999"	"1999"	"Female"	"F"	0	568	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"1999"	"1999"	"Male"	"M"	0	567	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2000"	"2000"	"Female"	"F"	0	568	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2000"	"2000"	"Male"	"M"	0	564	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2001"	"2001"	"Female"	"F"	0	517	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2001"	"2001"	"Male"	"M"	0	537	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2002"	"2002"	"Female"	"F"	0	467	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2002"	"2002"	"Male"	"M"	0	508	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2003"	"2003"	"Female"	"F"	0	455	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2003"	"2003"	"Male"	"M"	0	475	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2004"	"2004"	"Female"	"F"	0	440	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2004"	"2004"	"Male"	"M"	0	447	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2005"	"2005"	"Female"	"F"	0	421	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2005"	"2005"	"Male"	"M"	0	453	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2006"	"2006"	"Female"	"F"	0	440	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2006"	"2006"	"Male"	"M"	0	438	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2007"	"2007"	"Female"	"F"	0	465	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2007"	"2007"	"Male"	"M"	0	461	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2008"	"2008"	"Female"	"F"	0	463	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2008"	"2008"	"Male"	"M"	0	466	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2009"	"2009"	"Female"	"F"	0	469	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2009"	"2009"	"Male"	"M"	0	488	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2010"	"2010"	"Female"	"F"	0	493	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2010"	"2010"	"Male"	"M"	0	512	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2011"	"2011"	"Female"	"F"	0	528	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2011"	"2011"	"Male"	"M"	0	554	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2012"	"2012"	"Female"	"F"	0	526	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2012"	"2012"	"Male"	"M"	0	528	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2013"	"2013"	"Female"	"F"	0	523	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2013"	"2013"	"Male"	"M"	0	550	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2014"	"2014"	"Female"	"F"	0	507	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2014"	"2014"	"Male"	"M"	0	559	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2015"	"2015"	"Female"	"F"	0	474	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2015"	"2015"	"Male"	"M"	0	534	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2016"	"2016"	"Female"	"F"	0	432	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2016"	"2016"	"Male"	"M"	0	529	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2017"	"2017"	"Female"	"F"	0	420	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2017"	"2017"	"Male"	"M"	0	504	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2018"	"2018"	"Female"	"F"	0	439	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2018"	"2018"	"Male"	"M"	0	493	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2019"	"2019"	"Female"	"F"	0	452	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2019"	"2019"	"Male"	"M"	0	458	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2020 "	"2020"	"Female"	"F"	0	462	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"5-9 years"	"5-9"	"2020 "	"2020"	"Male"	"M"	0	485	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"1999"	"1999"	"Female"	"F"	0	591	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"1999"	"1999"	"Male"	"M"	0	636	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2000"	"2000"	"Female"	"F"	0	602	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2000"	"2000"	"Male"	"M"	0	648	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2001"	"2001"	"Female"	"F"	0	575	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2001"	"2001"	"Male"	"M"	0	599	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2002"	"2002"	"Female"	"F"	0	559	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2002"	"2002"	"Male"	"M"	0	573	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2003"	"2003"	"Female"	"F"	0	585	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2003"	"2003"	"Male"	"M"	0	568	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2004"	"2004"	"Female"	"F"	0	580	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2004"	"2004"	"Male"	"M"	0	545	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2005"	"2005"	"Female"	"F"	0	557	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2005"	"2005"	"Male"	"M"	0	542	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2006"	"2006"	"Female"	"F"	0	536	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2006"	"2006"	"Male"	"M"	0	527	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2007"	"2007"	"Female"	"F"	0	511	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2007"	"2007"	"Male"	"M"	0	504	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2008"	"2008"	"Female"	"F"	0	517	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2008"	"2008"	"Male"	"M"	0	506	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2009"	"2009"	"Female"	"F"	0	495	Unreliable	0.0000%
	"La Paz County, AZ"	"04012"	"10-14 years"	"10-14"	"2009"	"2009"	"Male"	"M"	0	512	Unreliable	0.0000%
